year,sido,gungu,type, 1 , 2 , 3 , 4 , 5 , 6 , 7 
2021,경상북도,울릉군,산업용," 602,001 "," 601,521 "," 562,731 "," 629,584 "," 564,748 "," 647,247 "," 600,327 "
2021,경상북도,울릉군,농사용," 413,860 "," 424,936 "," 418,453 "," 498,219 "," 483,670 "," 505,815 "," 530,420 "
2021,경상북도,울릉군,가로등," 183,335 "," 173,141 "," 168,744 "," 167,277 "," 156,871 "," 153,624 "," 153,453 "
2021,경상북도,울릉군,심 야," 1,855 "," 1,747 "," 1,652 "," 1,200 ", 892 , 768 , 362 
2021,경상북도,울릉군,합 계," 5,839,109 "," 5,447,585 "," 4,991,646 "," 5,598,436 "," 5,316,388 "," 5,541,700 "," 5,652,254 "
2021,경상북도,포항시,주택용," 68,478,835 "," 65,189,158 "," 57,940,889 "," 59,209,670 "," 56,393,491 "," 57,993,371 "," 65,666,909 "
2021,경상북도,포항시,일반용," 99,911,636 "," 92,285,574 "," 79,303,135 "," 78,056,112 "," 79,010,716 "," 74,647,419 "," 91,543,473 "
2021,경상북도,포항시,교육용," 17,771,236 "," 14,609,674 "," 19,949,968 "," 19,119,584 "," 18,179,245 "," 20,332,564 "," 19,230,350 "
2021,경상북도,포항시,산업용," 657,375,951 "," 583,240,071 "," 632,610,488 "," 678,977,608 "," 746,594,650 "," 603,275,292 "," 621,758,372 "
2021,경상북도,포항시,농사용," 10,648,477 "," 10,447,137 "," 8,849,945 "," 9,095,420 "," 9,308,380 "," 10,392,248 "," 10,493,947 "
2021,경상북도,포항시,가로등," 3,734,665 "," 3,445,436 "," 3,193,375 "," 3,147,373 "," 2,937,354 "," 2,778,018 "," 2,748,181 "
2021,경상북도,포항시,심 야," 9,687,957 "," 9,161,891 "," 6,968,937 "," 5,576,953 "," 3,844,726 "," 2,586,724 "," 1,797,083 "
2021,경상북도,포항시,합 계," 867,608,757 "," 778,378,941 "," 808,816,737 "," 853,182,720 "," 916,268,562 "," 772,005,636 "," 813,238,315 "
2021,경상남도,진주시,주택용," 49,810,693 "," 47,499,940 "," 41,672,897 "," 42,608,261 "," 40,207,555 "," 41,021,415 "," 46,972,350 "
2021,경상남도,진주시,일반용," 64,889,191 "," 62,041,211 "," 52,778,043 "," 48,977,432 "," 47,157,489 "," 53,939,011 "," 62,283,335 "
2021,경상남도,진주시,교육용," 9,039,149 "," 7,389,584 "," 6,906,661 "," 5,790,987 "," 4,991,590 "," 5,996,496 "," 7,295,806 "
2021,경상남도,진주시,산업용," 83,090,871 "," 77,769,766 "," 77,435,674 "," 80,789,914 "," 77,340,592 "," 78,398,694 "," 80,133,927 "
2021,경상남도,진주시,농사용," 73,959,277 "," 66,870,619 "," 44,047,759 "," 32,485,809 "," 19,604,680 "," 12,955,507 "," 12,139,353 "
2021,경상남도,진주시,가로등," 2,515,582 "," 2,350,826 "," 2,155,384 "," 2,150,313 "," 2,000,862 "," 1,950,687 "," 1,883,962 "
2021,경상남도,진주시,심 야," 13,782,725 "," 13,021,038 "," 9,466,629 "," 6,970,689 "," 4,647,871 "," 3,240,983 "," 2,624,025 "
2021,경상남도,진주시,합 계," 297,087,488 "," 276,942,984 "," 234,463,047 "," 219,773,405 "," 195,950,639 "," 197,502,793 "," 213,332,758 "
2021,경상남도,창원시,주택용," 142,039,296 "," 133,707,592 "," 118,400,999 "," 120,017,936 "," 114,663,793 "," 118,896,558 "," 141,698,052 "
2021,경상남도,창원시,일반용," 191,536,623 "," 178,309,911 "," 154,131,449 "," 151,370,089 "," 146,038,297 "," 162,806,066 "," 188,057,608 "
2021,경상남도,창원시,교육용," 13,880,053 "," 11,419,076 "," 10,676,196 "," 9,247,293 "," 7,790,095 "," 9,340,276 "," 11,137,690 "
2021,경상남도,창원시,산업용," 569,414,658 "," 471,841,247 "," 556,998,155 "," 539,888,668 "," 530,673,599 "," 543,900,428 "," 578,319,172 "
2021,경상남도,창원시,농사용," 28,236,139 "," 27,552,987 "," 21,102,500 "," 15,164,637 "," 9,982,478 "," 8,899,362 "," 10,740,849 "
2021,경상남도,창원시,가로등," 7,048,228 "," 6,550,724 "," 6,044,708 "," 5,992,805 "," 5,553,519 "," 5,373,048 "," 5,312,628 "
2021,경상남도,창원시,심 야," 37,636,141 "," 34,951,809 "," 25,606,175 "," 18,562,121 "," 11,711,996 "," 8,083,138 "," 6,598,359 "
2021,경상남도,창원시,합 계," 989,791,138 "," 864,333,346 "," 892,960,182 "," 860,243,549 "," 826,413,777 "," 857,298,876 "," 941,864,358 "
2021,경상남도,통영시,주택용," 17,816,334 "," 17,287,611 "," 14,827,196 "," 15,257,203 "," 14,123,730 "," 14,450,763 "," 16,027,569 "
2021,경상남도,통영시,일반용," 30,418,531 "," 29,670,276 "," 24,743,122 "," 23,576,406 "," 21,843,151 "," 23,571,702 "," 26,729,509 "
2021,경상남도,통영시,교육용," 1,462,958 "," 1,173,965 "," 1,030,215 "," 992,884 "," 830,498 "," 982,738 "," 1,270,057 "
2021,경상남도,통영시,산업용," 30,213,121 "," 26,650,596 "," 26,442,164 "," 24,578,011 "," 27,003,603 "," 19,362,857 "," 24,602,429 "
2021,경상남도,통영시,농사용," 10,497,962 "," 9,642,257 "," 7,421,633 "," 7,293,138 "," 5,208,330 "," 4,789,884 "," 6,961,277 "
2021,경상남도,통영시,가로등," 810,228 "," 753,207 "," 733,005 "," 733,793 "," 680,527 "," 639,243 "," 647,003 "
2021,경상남도,통영시,심 야," 3,913,351 "," 3,708,317 "," 2,810,545 "," 2,136,987 "," 1,458,085 "," 1,098,940 "," 901,629 "
2021,경상남도,통영시,합 계," 95,132,485 "," 88,886,229 "," 78,007,880 "," 74,568,422 "," 71,147,924 "," 64,896,127 "," 77,139,473 "
2021,경상남도,사천시,주택용," 15,000,646 "," 14,454,593 "," 12,422,954 "," 12,706,330 "," 11,903,740 "," 12,190,604 "," 13,752,616 "
2021,경상남도,사천시,일반용," 23,723,133 "," 22,793,630 "," 18,998,717 "," 18,425,680 "," 16,658,205 "," 18,102,677 "," 20,767,019 "
2021,경상남도,사천시,교육용," 1,311,727 "," 1,009,037 "," 1,097,563 "," 1,028,929 "," 763,710 "," 925,674 "," 1,097,146 "
2021,경상남도,사천시,산업용," 74,691,268 "," 67,325,065 "," 72,980,956 "," 72,381,464 "," 70,245,483 "," 74,804,598 "," 79,372,261 "
2021,경상남도,사천시,농사용," 8,832,356 "," 7,882,795 "," 5,477,337 "," 4,704,531 "," 3,602,973 "," 3,792,219 "," 4,697,203 "
2021,경상남도,사천시,가로등," 1,022,997 "," 983,333 "," 927,351 "," 935,308 "," 893,911 "," 849,650 "," 826,602 "
2021,경상남도,사천시,심 야," 5,156,162 "," 4,814,053 "," 3,624,899 "," 2,748,058 "," 1,768,736 "," 1,104,124 "," 749,383 "
2021,경상남도,사천시,합 계," 129,738,289 "," 119,262,506 "," 115,529,777 "," 112,930,300 "," 105,836,758 "," 111,769,546 "," 121,262,230 "
2021,경상남도,김해시,주택용," 72,225,094 "," 68,266,721 "," 60,880,635 "," 61,876,653 "," 59,265,278 "," 61,547,272 "," 72,567,337 "
2021,경상남도,김해시,일반용," 93,267,674 "," 86,284,279 "," 74,466,877 "," 74,052,155 "," 71,264,529 "," 79,971,145 "," 92,142,490 "
2021,경상남도,김해시,교육용," 6,374,703 "," 4,879,000 "," 4,795,325 "," 4,313,524 "," 3,535,659 "," 4,321,986 "," 5,357,494 "
2021,경상남도,김해시,산업용," 298,465,765 "," 282,975,880 "," 270,633,599 "," 284,682,005 "," 262,714,902 "," 270,826,072 "," 272,384,649 "
2021,경상남도,김해시,농사용," 24,815,318 "," 22,260,432 "," 16,234,153 "," 13,375,730 "," 11,049,092 "," 10,815,363 "," 11,695,732 "
2021,경상남도,김해시,가로등," 4,714,459 "," 4,485,717 "," 4,165,898 "," 4,266,990 "," 4,041,087 "," 3,947,101 "," 3,877,078 "
2021,경상남도,김해시,심 야," 10,597,541 "," 9,711,242 "," 7,139,430 "," 5,208,712 "," 3,236,433 "," 2,097,407 "," 1,611,226 "
2021,경상남도,김해시,합 계," 510,460,554 "," 478,863,271 "," 438,315,917 "," 447,775,769 "," 415,106,980 "," 433,526,346 "," 459,636,006 "
2021,경상남도,밀양시,주택용," 14,223,618 "," 13,607,209 "," 11,564,421 "," 11,810,633 "," 11,173,164 "," 11,452,475 "," 12,673,545 "
2021,경상남도,밀양시,일반용," 20,921,735 "," 19,917,072 "," 16,072,238 "," 15,643,720 "," 14,710,720 "," 15,841,281 "," 17,714,492 "
2021,경상남도,밀양시,교육용," 1,843,321 "," 1,402,355 "," 1,395,784 "," 1,231,292 "," 1,040,077 "," 1,267,973 "," 1,633,964 "
2021,경상남도,밀양시,산업용," 50,060,985 "," 45,384,132 "," 47,799,005 "," 47,532,361 "," 45,125,455 "," 47,676,901 "," 45,779,319 "
2021,경상남도,밀양시,농사용," 56,753,067 "," 51,605,476 "," 36,389,957 "," 26,157,337 "," 15,562,154 "," 11,614,720 "," 12,336,058 "
2021,경상남도,밀양시,가로등," 1,334,656 "," 1,258,771 "," 1,202,452 "," 1,229,210 "," 1,191,284 "," 1,160,706 "," 1,163,101 "
2021,경상남도,밀양시,심 야," 6,929,354 "," 6,615,564 "," 4,907,980 "," 3,688,585 "," 2,379,836 "," 1,571,123 "," 1,049,318 "
2021,경상남도,밀양시,합 계," 152,066,736 "," 139,790,579 "," 119,331,837 "," 107,293,138 "," 91,182,690 "," 90,585,179 "," 92,349,797 "
2021,경상남도,거제시,주택용," 35,533,450 "," 33,952,499 "," 29,345,870 "," 30,133,940 "," 27,954,287 "," 28,742,505 "," 32,170,005 "
2021,경상남도,거제시,일반용," 40,843,642 "," 38,857,457 "," 34,033,472 "," 32,347,661 "," 32,532,701 "," 35,051,133 "," 41,712,478 "
2021,경상남도,거제시,교육용," 2,407,320 "," 1,904,700 "," 1,770,029 "," 1,766,232 "," 1,356,186 "," 1,645,712 "," 2,091,183 "
2021,경상남도,거제시,산업용," 90,847,623 "," 77,090,091 "," 80,802,764 "," 73,707,661 "," 80,603,522 "," 92,441,916 "," 103,832,538 "
2021,경상남도,거제시,농사용," 7,673,408 "," 7,248,972 "," 5,842,817 "," 6,356,584 "," 5,202,739 "," 5,176,291 "," 6,187,725 "
2021,경상남도,거제시,가로등," 1,271,621 "," 1,190,947 "," 1,100,459 "," 1,082,041 "," 1,008,965 "," 963,230 "," 955,605 "
2021,경상남도,거제시,심 야," 7,305,803 "," 6,826,093 "," 5,186,219 "," 3,939,413 "," 2,764,463 "," 2,055,680 "," 1,683,717 "
2021,경상남도,거제시,합 계," 185,882,867 "," 167,070,759 "," 158,081,630 "," 149,333,532 "," 151,422,863 "," 166,076,467 "," 188,633,251 "
2021,경상남도,의령군,주택용," 3,374,085 "," 3,258,446 "," 2,766,280 "," 2,796,243 "," 2,614,176 "," 2,631,171 "," 2,738,167 "
2021,경상남도,의령군,일반용," 6,227,157 "," 5,712,549 "," 4,874,331 "," 4,596,085 "," 3,985,189 "," 4,132,894 "," 4,452,464 "
2021,경상남도,의령군,교육용," 519,911 "," 410,129 "," 338,406 "," 320,036 "," 231,210 "," 251,646 "," 322,014 "
2021,경상남도,의령군,산업용," 17,188,886 "," 15,172,067 "," 16,083,607 "," 15,780,343 "," 15,859,102 "," 15,874,177 "," 16,120,164 "
2021,경상남도,의령군,농사용," 13,644,613 "," 12,040,173 "," 8,828,966 "," 7,100,849 "," 5,806,036 "," 5,851,620 "," 7,410,403 "
2021,경상남도,의령군,가로등," 243,889 "," 239,808 "," 224,258 "," 218,361 "," 208,502 "," 206,201 "," 222,187 "
2021,경상남도,의령군,심 야," 2,354,026 "," 2,197,350 "," 1,649,292 "," 1,275,264 "," 876,379 "," 552,792 "," 360,931 "
2021,경상남도,의령군,합 계," 43,552,567 "," 39,030,522 "," 34,765,140 "," 32,087,181 "," 29,580,594 "," 29,500,501 "," 31,626,330 "
2021,경상남도,함안군,주택용," 8,568,185 "," 8,150,946 "," 6,894,874 "," 7,000,497 "," 6,540,824 "," 6,668,288 "," 7,385,940 "
2021,경상남도,함안군,일반용," 13,181,423 "," 12,337,555 "," 10,281,053 "," 10,082,162 "," 9,526,053 "," 10,919,558 "," 11,772,959 "
2021,경상남도,함안군,교육용," 884,820 "," 667,370 "," 573,238 "," 570,160 "," 429,390 "," 507,532 "," 634,329 "
2021,경상남도,함안군,산업용," 215,787,385 "," 189,498,677 "," 214,699,878 "," 211,553,426 "," 209,419,374 "," 215,669,846 "," 208,644,817 "
2021,경상남도,함안군,농사용," 20,386,268 "," 17,218,570 "," 12,368,026 "," 10,537,965 "," 8,125,850 "," 7,040,026 "," 8,101,556 "
2021,경상남도,함안군,가로등," 885,369 "," 814,064 "," 775,399 "," 756,278 "," 709,599 "," 687,670 "," 686,534 "
2021,경상남도,함안군,심 야," 4,931,907 "," 4,640,343 "," 3,413,949 "," 2,550,706 "," 1,638,799 "," 1,035,858 "," 705,676 "
2021,경상남도,함안군,합 계," 264,625,357 "," 233,327,525 "," 249,006,417 "," 243,051,194 "," 236,389,889 "," 242,528,778 "," 237,931,811 "
2021,경상남도,창녕군,주택용," 7,938,992 "," 7,664,916 "," 6,536,104 "," 6,549,889 "," 6,090,292 "," 6,162,784 "," 6,633,740 "
2021,경상남도,창녕군,일반용," 13,547,816 "," 13,037,519 "," 10,833,831 "," 10,279,407 "," 9,482,494 "," 9,979,148 "," 11,091,698 "
2021,경상남도,창녕군,교육용," 812,794 "," 639,090 "," 753,545 "," 576,554 "," 450,070 "," 551,728 "," 622,642 "
2021,경상남도,창녕군,산업용," 46,506,774 "," 42,033,465 "," 44,081,896 "," 44,021,970 "," 43,023,963 "," 45,902,052 "," 47,254,421 "
2021,경상남도,창녕군,농사용," 36,011,344 "," 32,407,579 "," 23,941,480 "," 18,793,160 "," 13,564,278 "," 15,577,506 "," 22,373,858 "
2021,경상남도,창녕군,가로등," 646,188 "," 576,182 "," 548,373 "," 497,120 "," 456,392 "," 420,030 "," 431,908 "
2021,경상남도,창녕군,심 야," 3,289,368 "," 3,124,870 "," 2,291,457 "," 1,663,192 "," 1,071,050 "," 688,909 "," 461,121 "
2021,경상남도,창녕군,합 계," 108,753,276 "," 99,483,621 "," 88,986,686 "," 82,381,292 "," 74,138,539 "," 79,282,157 "," 88,869,388 "
2021,경상남도,양산시,주택용," 48,028,944 "," 45,843,226 "," 41,426,790 "," 42,204,116 "," 40,600,705 "," 41,927,096 "," 48,179,913 "
2021,경상남도,양산시,일반용," 61,180,645 "," 57,641,808 "," 50,228,909 "," 50,167,128 "," 48,217,570 "," 53,536,955 "," 60,284,227 "
2021,경상남도,양산시,교육용," 4,093,760 "," 3,111,672 "," 3,166,808 "," 2,866,077 "," 2,434,930 "," 2,805,835 "," 3,393,184 "
2021,경상남도,양산시,산업용," 221,772,985 "," 198,611,024 "," 208,232,731 "," 208,526,901 "," 191,792,293 "," 216,580,383 "," 215,863,729 "
2021,경상남도,양산시,농사용," 5,420,221 "," 5,273,301 "," 4,254,804 "," 3,839,166 "," 3,361,390 "," 3,436,242 "," 3,602,882 "
2021,경상남도,양산시,가로등," 2,297,933 "," 2,461,595 "," 2,210,411 "," 2,093,150 "," 2,051,373 "," 1,900,970 "," 1,825,965 "
2021,경상남도,양산시,심 야," 5,523,961 "," 5,173,382 "," 3,931,658 "," 3,160,528 "," 2,242,826 "," 1,589,204 "," 1,307,032 "
2021,경상남도,양산시,합 계," 348,318,449 "," 318,116,008 "," 313,452,111 "," 312,857,066 "," 290,701,087 "," 321,776,685 "," 334,456,932 "
2021,경상남도,고성군,주택용," 6,950,043 "," 6,530,937 "," 5,586,616 "," 5,680,979 "," 5,227,990 "," 5,271,897 "," 5,647,779 "
2021,경상남도,고성군,일반용," 11,479,280 "," 10,703,846 "," 8,722,255 "," 8,296,521 "," 7,423,310 "," 7,756,712 "," 8,531,808 "
2021,경상남도,고성군,교육용," 802,450 "," 605,305 "," 604,906 "," 600,810 "," 439,103 "," 494,983 "," 609,566 "
2021,경상남도,고성군,산업용," 49,690,419 "," 45,188,628 "," 54,211,036 "," 36,543,009 "," 44,793,319 "," 42,286,673 "," 29,978,418 "
2021,경상남도,고성군,농사용," 20,657,991 "," 19,172,300 "," 14,702,884 "," 13,303,797 "," 10,288,923 "," 8,478,022 "," 9,837,664 "
2021,경상남도,고성군,가로등," 622,797 "," 552,151 "," 560,424 "," 614,261 "," 625,688 "," 597,797 "," 572,667 "
2021,경상남도,고성군,심 야," 3,961,150 "," 3,684,567 "," 2,783,652 "," 2,174,362 "," 1,483,259 "," 970,772 "," 667,420 "
2021,경상남도,고성군,합 계," 94,164,130 "," 86,437,734 "," 87,171,773 "," 67,213,739 "," 70,281,592 "," 65,856,856 "," 55,845,322 "
2021,경상남도,남해군,주택용," 5,429,774 "," 5,132,768 "," 4,298,630 "," 4,259,572 "," 3,884,201 "," 3,914,141 "," 4,246,933 "
2021,경상남도,남해군,일반용," 10,933,959 "," 10,285,210 "," 8,615,696 "," 8,088,160 "," 7,521,436 "," 7,799,330 "," 8,605,877 "
2021,경상남도,남해군,교육용," 855,440 "," 608,112 "," 654,483 "," 677,944 "," 529,658 "," 555,577 "," 612,829 "
2021,경상남도,남해군,산업용," 1,988,910 "," 1,822,695 "," 1,662,800 "," 1,707,132 "," 1,667,849 "," 1,548,476 "," 1,579,772 "
2021,경상남도,남해군,농사용," 4,614,983 "," 4,691,245 "," 3,912,445 "," 4,034,145 "," 4,209,586 "," 6,134,534 "," 5,704,268 "
2021,경상남도,남해군,가로등," 364,858 "," 329,123 "," 307,814 "," 293,107 "," 268,352 "," 251,564 "," 255,994 "
2021,경상남도,남해군,심 야," 3,323,790 "," 3,055,353 "," 2,307,024 "," 1,738,119 "," 1,208,175 "," 783,321 "," 584,470 "
2021,경상남도,남해군,합 계," 27,511,714 "," 25,924,506 "," 21,758,892 "," 20,798,179 "," 19,289,257 "," 20,986,943 "," 21,590,143 "
2021,경상남도,하동군,주택용," 5,370,158 "," 5,129,350 "," 4,360,009 "," 4,375,928 "," 4,087,546 "," 4,072,532 "," 4,354,056 "
2021,경상남도,하동군,일반용," 8,329,046 "," 8,105,285 "," 6,863,469 "," 6,715,718 "," 5,995,797 "," 6,099,073 "," 6,632,852 "
2021,경상남도,하동군,교육용," 576,088 "," 456,531 "," 391,750 "," 400,500 "," 309,169 "," 337,713 "," 400,985 "
2021,경상남도,하동군,산업용," 9,073,883 "," 11,461,248 "," 9,160,039 "," 10,300,378 "," 8,785,557 "," 11,363,451 "," 7,262,001 "
2021,경상남도,하동군,농사용," 14,170,760 "," 12,970,810 "," 9,477,674 "," 7,932,290 "," 6,942,270 "," 6,861,997 "," 7,525,428 "
2021,경상남도,하동군,가로등," 356,982 "," 354,574 "," 329,458 "," 355,388 "," 346,816 "," 352,963 "," 340,406 "
2021,경상남도,하동군,심 야," 3,716,592 "," 3,467,263 "," 2,685,975 "," 2,151,428 "," 1,531,361 "," 1,018,528 "," 701,481 "
2021,경상남도,하동군,합 계," 41,593,509 "," 41,945,061 "," 33,268,374 "," 32,231,630 "," 27,998,516 "," 30,106,257 "," 27,217,209 "
2021,경상남도,산청군,주택용," 4,193,545 "," 4,046,253 "," 3,413,715 "," 3,465,794 "," 3,251,902 "," 3,268,328 "," 3,337,652 "
2021,경상남도,산청군,일반용," 7,130,963 "," 7,006,599 "," 5,696,924 "," 5,509,340 "," 4,999,193 "," 5,090,649 "," 5,586,964 "
2021,경상남도,산청군,교육용," 625,473 "," 519,831 "," 410,055 "," 430,614 "," 321,858 "," 314,822 "," 367,402 "
2021,경상남도,산청군,산업용," 7,415,430 "," 7,019,939 "," 7,033,469 "," 7,408,156 "," 7,480,394 "," 7,786,776 "," 7,980,064 "
2021,경상남도,산청군,농사용," 16,288,391 "," 14,435,152 "," 10,376,127 "," 7,807,751 "," 7,007,589 "," 7,566,074 "," 7,757,295 "
2021,경상남도,산청군,가로등," 401,469 "," 389,282 "," 367,275 "," 389,987 "," 372,845 "," 364,476 "," 300,740 "
2021,경상남도,산청군,심 야," 3,656,062 "," 3,410,146 "," 2,610,442 "," 2,097,945 "," 1,509,061 "," 1,026,584 "," 685,044 "
2021,경상남도,산청군,합 계," 39,711,333 "," 36,827,202 "," 29,908,007 "," 27,109,587 "," 24,942,842 "," 25,417,709 "," 26,015,161 "
2021,경상남도,함양군,주택용," 5,047,599 "," 4,890,901 "," 4,148,192 "," 4,267,511 "," 4,023,282 "," 4,039,664 "," 4,116,825 "
2021,경상남도,함양군,일반용," 7,030,070 "," 6,852,963 "," 5,561,884 "," 5,361,365 "," 4,901,304 "," 5,115,045 "," 5,475,309 "
2021,경상남도,함양군,교육용," 677,827 "," 527,413 "," 415,361 "," 430,147 "," 319,233 "," 327,549 "," 368,584 "
2021,경상남도,함양군,산업용," 5,134,199 "," 4,797,285 "," 4,323,933 "," 4,613,485 "," 4,309,974 "," 4,551,715 "," 4,753,504 "
2021,경상남도,함양군,농사용," 6,904,240 "," 6,707,115 "," 5,532,162 "," 5,214,305 "," 4,749,408 "," 5,096,130 "," 5,901,283 "
2021,경상남도,함양군,가로등," 553,096 "," 555,585 "," 533,794 "," 593,521 "," 595,222 "," 594,417 "," 564,803 "
2021,경상남도,함양군,심 야," 3,339,435 "," 3,219,140 "," 2,402,925 "," 1,930,145 "," 1,385,977 "," 920,902 "," 602,217 "
2021,경상남도,함양군,합 계," 28,686,466 "," 27,550,402 "," 22,918,251 "," 22,410,479 "," 20,284,400 "," 20,645,422 "," 21,782,525 "
2021,경상남도,거창군,주택용," 7,941,335 "," 7,717,375 "," 6,532,858 "," 6,736,206 "," 6,358,225 "," 6,423,730 "," 6,686,999 "
2021,경상남도,거창군,일반용," 12,642,561 "," 11,860,896 "," 9,574,134 "," 9,139,139 "," 8,179,046 "," 8,545,047 "," 9,418,990 "
2021,경상남도,거창군,교육용," 1,464,963 "," 1,265,314 "," 983,547 "," 980,778 "," 706,519 "," 774,271 "," 800,090 "
2021,경상남도,거창군,산업용," 10,931,033 "," 10,416,595 "," 10,826,268 "," 11,160,914 "," 10,732,667 "," 11,385,009 "," 11,621,435 "
2021,경상남도,거창군,농사용," 9,237,746 "," 9,194,981 "," 7,334,346 "," 6,620,301 "," 5,967,715 "," 6,451,062 "," 7,310,730 "
2021,경상남도,거창군,가로등," 534,445 "," 505,364 "," 475,991 "," 486,499 "," 459,035 "," 450,396 "," 438,188 "
2021,경상남도,거창군,심 야," 4,364,741 "," 4,158,653 "," 3,094,672 "," 2,429,482 "," 1,698,074 "," 1,132,171 "," 743,624 "
2021,경상남도,거창군,합 계," 47,116,824 "," 45,119,178 "," 38,821,816 "," 37,553,319 "," 34,101,281 "," 35,161,686 "," 37,020,056 "
